DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|ILOSC
2019-09|08|WOJ. LUBUSKIE|M|51|1
2019-09|08|WOJ. LUBUSKIE|M|18|180
2019-09|08|WOJ. LUBUSKIE|M|33|2
2019-09|08|WOJ. LUBUSKIE|M|32|4
2019-09|08|WOJ. LUBUSKIE|M|47|1
2019-09|08|WOJ. LUBUSKIE|M|34|3
2019-09|08|WOJ. LUBUSKIE|M|44|1
2019-09|08|WOJ. LUBUSKIE|M|45|1
2019-09|08|WOJ. LUBUSKIE|M|41|2
2019-09|08|WOJ. LUBUSKIE|M|39|5
2019-09|08|WOJ. LUBUSKIE|M|42|1
2019-09|08|WOJ. LUBUSKIE|M|48|1
2019-09|08|WOJ. LUBUSKIE|M|14|12
2019-09|08|WOJ. LUBUSKIE|M|28|7
2019-09|08|WOJ. LUBUSKIE|M|16|7
2019-09|08|WOJ. LUBUSKIE|M|57|2
2019-09|08|WOJ. LUBUSKIE|M|38|3
2019-09|08|WOJ. LUBUSKIE|M|35|3
2019-09|08|WOJ. LUBUSKIE|M|26|2
2019-09|10|WOJ. £ÓDZKIE|K|30|12
2019-09|10|WOJ. £ÓDZKIE|K|23|13
2019-09|10|WOJ. £ÓDZKIE|K|43|8
2019-09|10|WOJ. £ÓDZKIE|K|57|3
2019-09|10|WOJ. £ÓDZKIE|K|38|5
2019-09|10|WOJ. £ÓDZKIE|K|25|15
2019-09|10|WOJ. £ÓDZKIE|K|45|4
2019-09|10|WOJ. £ÓDZKIE|K|63|1
2019-09|10|WOJ. £ÓDZKIE|K|49|1
2019-09|10|WOJ. £ÓDZKIE|K|19|130
2019-09|10|WOJ. £ÓDZKIE|K|24|18
2019-09|10|WOJ. £ÓDZKIE|K|17|5
2019-09|10|WOJ. £ÓDZKIE|K|22|22
2019-09|10|WOJ. £ÓDZKIE|K|56|3
2019-09|10|WOJ. £ÓDZKIE|K|34|11
2019-09|10|WOJ. £ÓDZKIE|K|42|11
2019-09|10|WOJ. £ÓDZKIE|K|41|2
2019-09|10|WOJ. £ÓDZKIE|K|31|7
2019-09|10|WOJ. £ÓDZKIE|K|28|10
2019-09|10|WOJ. £ÓDZKIE|K|32|10
2019-09|10|WOJ. £ÓDZKIE|K|37|3
2019-09|10|WOJ. £ÓDZKIE|K|39|8
2019-09|10|WOJ. £ÓDZKIE|K|21|25
2019-09|10|WOJ. £ÓDZKIE|K|36|11
2019-09|10|WOJ. £ÓDZKIE|K|15|4
2019-09|10|WOJ. £ÓDZKIE|K|44|5
2019-09|10|WOJ. £ÓDZKIE|K|65|1
2019-09|10|WOJ. £ÓDZKIE|K|18|543
2019-09|10|WOJ. £ÓDZKIE|K|27|11
2019-09|10|WOJ. £ÓDZKIE|K|35|8
2019-09|10|WOJ. £ÓDZKIE|K|51|4
2019-09|10|WOJ. £ÓDZKIE|K|29|12
2019-09|10|WOJ. £ÓDZKIE|K|26|15
2019-09|10|WOJ. £ÓDZKIE|K|54|3
2019-09|10|WOJ. £ÓDZKIE|K|47|2
2019-09|10|WOJ. £ÓDZKIE|K|33|15
2019-09|10|WOJ. £ÓDZKIE|K|52|2
2019-09|10|WOJ. £ÓDZKIE|K|61|3
2019-09|10|WOJ. £ÓDZKIE|K|14|5
2019-09|10|WOJ. £ÓDZKIE|K|20|38
2019-09|10|WOJ. £ÓDZKIE|K|16|6
2019-09|10|WOJ. £ÓDZKIE|K|53|3
2019-09|10|WOJ. £ÓDZKIE|K|50|3
2019-09|10|WOJ. £ÓDZKIE|K|48|3
2019-09|10|WOJ. £ÓDZKIE|K|59|2
2019-09|10|WOJ. £ÓDZKIE|K|46|1
2019-09|10|WOJ. £ÓDZKIE|M|17|16
2019-09|10|WOJ. £ÓDZKIE|M|34|6
2019-09|10|WOJ. £ÓDZKIE|M|26|8
2019-09|10|WOJ. £ÓDZKIE|M|20|28
2019-09|10|WOJ. £ÓDZKIE|M|25|10
2019-09|10|WOJ. £ÓDZKIE|M|58|1
2019-09|10|WOJ. £ÓDZKIE|M|64|1
2019-09|10|WOJ. £ÓDZKIE|M|40|5
2019-09|10|WOJ. £ÓDZKIE|M|19|103
2019-09|10|WOJ. £ÓDZKIE|M|39|4
2019-09|10|WOJ. £ÓDZKIE|M|36|7
2019-09|10|WOJ. £ÓDZKIE|M|30|8
2019-09|10|WOJ. £ÓDZKIE|M|46|1
2019-09|10|WOJ. £ÓDZKIE|M|60|1
2019-09|10|WOJ. £ÓDZKIE|M|47|3
2019-09|10|WOJ. £ÓDZKIE|M|24|16
2019-09|10|WOJ. £ÓDZKIE|M|29|5
2019-09|10|WOJ. £ÓDZKIE|M|22|19
2019-09|10|WOJ. £ÓDZKIE|M|68|1
2019-09|10|WOJ. £ÓDZKIE|M|44|2
2019-09|10|WOJ. £ÓDZKIE|M|63|2
2019-09|10|WOJ. £ÓDZKIE|M|16|39
2019-09|10|WOJ. £ÓDZKIE|M|27|9
2019-09|10|WOJ. £ÓDZKIE|M|23|13
2019-09|10|WOJ. £ÓDZKIE|M|41|4
2019-09|10|WOJ. £ÓDZKIE|M|37|6
2019-09|10|WOJ. £ÓDZKIE|M|62|1
2019-09|10|WOJ. £ÓDZKIE|M|18|496
2019-09|10|WOJ. £ÓDZKIE|M|14|46
2019-09|10|WOJ. £ÓDZKIE|M|45|2
2019-09|10|WOJ. £ÓDZKIE|M|21|12
2019-09|10|WOJ. £ÓDZKIE|M|28|9
2019-09|10|WOJ. £ÓDZKIE|M|43|3
2019-09|10|WOJ. £ÓDZKIE|M|35|6
2019-09|10|WOJ. £ÓDZKIE|M|38|3
2019-09|10|WOJ. £ÓDZKIE|M|42|2
2019-09|10|WOJ. £ÓDZKIE|M|32|6
2019-09|10|WOJ. £ÓDZKIE|M|15|20
2019-09|10|WOJ. £ÓDZKIE|M|31|9
2019-09|10|WOJ. £ÓDZKIE|M|33|6
2019-09|12|WOJ. MA£OPOLSKIE|K|20|76
2019-09|12|WOJ. MA£OPOLSKIE|K|54|2
2019-09|12|WOJ. MA£OPOLSKIE|K|31|12
2019-09|12|WOJ. MA£OPOLSKIE|K|27|33
2019-09|12|WOJ. MA£OPOLSKIE|K|28|16
2019-09|12|WOJ. MA£OPOLSKIE|K|24|24
2019-09|12|WOJ. MA£OPOLSKIE|K|48|2
2019-09|12|WOJ. MA£OPOLSKIE|K|15|1
2019-09|12|WOJ. MA£OPOLSKIE|K|38|12
2019-09|12|WOJ. MA£OPOLSKIE|K|45|3
2019-09|12|WOJ. MA£OPOLSKIE|K|23|28
2019-09|12|WOJ. MA£OPOLSKIE|K|36|13
2019-09|12|WOJ. MA£OPOLSKIE|K|41|9
2019-09|12|WOJ. MA£OPOLSKIE|K|26|20
2019-09|12|WOJ. MA£OPOLSKIE|K|29|12
2019-09|12|WOJ. MA£OPOLSKIE|K|39|4
2019-09|12|WOJ. MA£OPOLSKIE|K|46|4
2019-09|12|WOJ. MA£OPOLSKIE|K|18|770
2019-09|12|WOJ. MA£OPOLSKIE|K|19|238
2019-09|12|WOJ. MA£OPOLSKIE|K|37|12
2019-09|12|WOJ. MA£OPOLSKIE|K|52|5
2019-09|12|WOJ. MA£OPOLSKIE|K|40|11
2019-09|12|WOJ. MA£OPOLSKIE|K|32|16
2019-09|12|WOJ. MA£OPOLSKIE|K|33|13
2019-09|12|WOJ. MA£OPOLSKIE|K|53|1
2019-09|12|WOJ. MA£OPOLSKIE|K|50|3
2019-09|12|WOJ. MA£OPOLSKIE|K|56|1
2019-09|12|WOJ. MA£OPOLSKIE|K|21|48
2019-09|12|WOJ. MA£OPOLSKIE|K|25|22
2019-09|12|WOJ. MA£OPOLSKIE|K|30|29
2019-09|12|WOJ. MA£OPOLSKIE|K|62|1
2019-09|12|WOJ. MA£OPOLSKIE|K|59|1
2019-09|12|WOJ. MA£OPOLSKIE|K|43|7
2019-09|12|WOJ. MA£OPOLSKIE|K|51|2
2019-09|12|WOJ. MA£OPOLSKIE|K|42|4
2019-09|12|WOJ. MA£OPOLSKIE|K|44|7
2019-09|12|WOJ. MA£OPOLSKIE|K|17|3
2019-09|12|WOJ. MA£OPOLSKIE|K|14|6
2019-09|12|WOJ. MA£OPOLSKIE|K|34|16
2019-09|12|WOJ. MA£OPOLSKIE|K|16|4
2019-09|12|WOJ. MA£OPOLSKIE|K|47|4
2019-09|12|WOJ. MA£OPOLSKIE|K|60|2
2019-09|12|WOJ. MA£OPOLSKIE|K|35|17
2019-09|12|WOJ. MA£OPOLSKIE|K|22|28
2019-09|12|WOJ. MA£OPOLSKIE|K|49|2
2019-09|12|WOJ. MA£OPOLSKIE|K|58|2
2019-09|12|WOJ. MA£OPOLSKIE|K|55|4
2019-09|12|WOJ. MA£OPOLSKIE|M|37|4
2019-09|12|WOJ. MA£OPOLSKIE|M|15|39
2019-09|12|WOJ. MA£OPOLSKIE|M|17|22
2019-09|12|WOJ. MA£OPOLSKIE|M|30|12
2019-09|12|WOJ. MA£OPOLSKIE|M|51|2
2019-09|12|WOJ. MA£OPOLSKIE|M|36|5
2019-09|12|WOJ. MA£OPOLSKIE|M|40|2
2019-09|12|WOJ. MA£OPOLSKIE|M|52|1
2019-09|12|WOJ. MA£OPOLSKIE|M|20|63
2019-09|12|WOJ. MA£OPOLSKIE|M|33|10
2019-09|12|WOJ. MA£OPOLSKIE|M|50|1
2019-09|12|WOJ. MA£OPOLSKIE|M|46|4
2019-09|12|WOJ. MA£OPOLSKIE|M|45|1
2019-09|12|WOJ. MA£OPOLSKIE|M|34|13
2019-09|12|WOJ. MA£OPOLSKIE|M|27|14
2019-09|12|WOJ. MA£OPOLSKIE|M|14|41
2019-09|12|WOJ. MA£OPOLSKIE|M|25|15
2019-09|12|WOJ. MA£OPOLSKIE|M|32|6
2019-09|12|WOJ. MA£OPOLSKIE|M|58|2
2019-09|12|WOJ. MA£OPOLSKIE|M|21|33
2019-09|12|WOJ. MA£OPOLSKIE|M|31|7
2019-09|12|WOJ. MA£OPOLSKIE|M|44|2
2019-09|12|WOJ. MA£OPOLSKIE|M|18|863
2019-09|12|WOJ. MA£OPOLSKIE|M|24|17
2019-09|12|WOJ. MA£OPOLSKIE|M|22|18
2019-09|12|WOJ. MA£OPOLSKIE|M|23|25
2019-09|12|WOJ. MA£OPOLSKIE|M|38|6
2019-09|12|WOJ. MA£OPOLSKIE|M|42|1
2019-09|12|WOJ. MA£OPOLSKIE|M|28|15
2019-09|12|WOJ. MA£OPOLSKIE|M|39|4
2019-09|12|WOJ. MA£OPOLSKIE|M|35|8
2019-09|12|WOJ. MA£OPOLSKIE|M|41|2
2019-09|12|WOJ. MA£OPOLSKIE|M|29|7
2019-09|12|WOJ. MA£OPOLSKIE|M|63|1
2019-09|12|WOJ. MA£OPOLSKIE|M|19|184
2019-09|12|WOJ. MA£OPOLSKIE|M|16|53
2019-09|12|WOJ. MA£OPOLSKIE|M|26|11
2019-09|14|WOJ. MAZOWIECKIE|K|57|1
2019-09|14|WOJ. MAZOWIECKIE|K|41|11
2019-09|14|WOJ. MAZOWIECKIE|K|34|21
2019-09|14|WOJ. MAZOWIECKIE|K|19|338
2019-09|14|WOJ. MAZOWIECKIE|K|50|11
2019-09|14|WOJ. MAZOWIECKIE|K|31|25
2019-09|14|WOJ. MAZOWIECKIE|K|48|6
2019-09|14|WOJ. MAZOWIECKIE|K|53|5
2019-09|14|WOJ. MAZOWIECKIE|K|33|21
2019-09|14|WOJ. MAZOWIECKIE|K|24|45
2019-09|14|WOJ. MAZOWIECKIE|K|59|2
2019-09|14|WOJ. MAZOWIECKIE|K|72|1
2019-09|14|WOJ. MAZOWIECKIE|K|56|1
2019-09|14|WOJ. MAZOWIECKIE|K|36|25
2019-09|14|WOJ. MAZOWIECKIE|K|30|38
2019-09|14|WOJ. MAZOWIECKIE|K|45|10
2019-09|14|WOJ. MAZOWIECKIE|K|14|3
2019-09|14|WOJ. MAZOWIECKIE|K|39|21
2019-09|14|WOJ. MAZOWIECKIE|K|49|2
2019-09|14|WOJ. MAZOWIECKIE|K|29|30
2019-09|14|WOJ. MAZOWIECKIE|K|54|5
2019-09|14|WOJ. MAZOWIECKIE|K|35|27
2019-09|14|WOJ. MAZOWIECKIE|K|43|6
2019-09|14|WOJ. MAZOWIECKIE|K|71|1
2019-09|14|WOJ. MAZOWIECKIE|K|15|4
2019-09|14|WOJ. MAZOWIECKIE|K|16|6
2019-09|14|WOJ. MAZOWIECKIE|K|27|33
2019-09|14|WOJ. MAZOWIECKIE|K|38|16
2019-09|14|WOJ. MAZOWIECKIE|K|51|5
2019-09|14|WOJ. MAZOWIECKIE|K|44|8
2019-09|14|WOJ. MAZOWIECKIE|K|52|4
2019-09|14|WOJ. MAZOWIECKIE|K|60|1
2019-09|14|WOJ. MAZOWIECKIE|K|21|64
2019-09|14|WOJ. MAZOWIECKIE|K|23|40
2019-09|14|WOJ. MAZOWIECKIE|K|28|31
2019-09|14|WOJ. MAZOWIECKIE|K|20|119
2019-09|14|WOJ. MAZOWIECKIE|K|18|1003
2019-09|14|WOJ. MAZOWIECKIE|K|25|45
2019-09|14|WOJ. MAZOWIECKIE|K|46|3
2019-09|14|WOJ. MAZOWIECKIE|K|32|20
2019-09|14|WOJ. MAZOWIECKIE|K|22|52
2019-09|14|WOJ. MAZOWIECKIE|K|42|9
2019-09|14|WOJ. MAZOWIECKIE|K|17|9
2019-09|14|WOJ. MAZOWIECKIE|K|37|14
2019-09|14|WOJ. MAZOWIECKIE|K|47|3
2019-09|14|WOJ. MAZOWIECKIE|K|26|43
2019-09|14|WOJ. MAZOWIECKIE|K|66|3
2019-09|14|WOJ. MAZOWIECKIE|K|40|20
2019-09|14|WOJ. MAZOWIECKIE|K|55|1
2019-09|14|WOJ. MAZOWIECKIE|M|28|25
2019-09|14|WOJ. MAZOWIECKIE|M|31|22
2019-09|14|WOJ. MAZOWIECKIE|M|64|1
2019-09|14|WOJ. MAZOWIECKIE|M|19|278
2019-09|14|WOJ. MAZOWIECKIE|M|16|79
2019-09|14|WOJ. MAZOWIECKIE|M|22|37
2019-09|14|WOJ. MAZOWIECKIE|M|36|16
2019-09|14|WOJ. MAZOWIECKIE|M|42|6
2019-09|14|WOJ. MAZOWIECKIE|M|43|1
2019-09|14|WOJ. MAZOWIECKIE|M|68|1
2019-09|14|WOJ. MAZOWIECKIE|M|51|1
2019-09|14|WOJ. MAZOWIECKIE|M|30|17
2019-09|14|WOJ. MAZOWIECKIE|M|20|129
2019-09|14|WOJ. MAZOWIECKIE|M|17|35
2019-09|14|WOJ. MAZOWIECKIE|M|47|1
2019-09|14|WOJ. MAZOWIECKIE|M|27|25
2019-09|14|WOJ. MAZOWIECKIE|M|25|33
2019-09|14|WOJ. MAZOWIECKIE|M|38|13
2019-09|14|WOJ. MAZOWIECKIE|M|29|13
2019-09|14|WOJ. MAZOWIECKIE|M|23|36
2019-09|14|WOJ. MAZOWIECKIE|M|33|14
2019-09|14|WOJ. MAZOWIECKIE|M|21|57
2019-09|14|WOJ. MAZOWIECKIE|M|14|63
2019-09|14|WOJ. MAZOWIECKIE|M|40|3
2019-09|14|WOJ. MAZOWIECKIE|M|35|8
2019-09|14|WOJ. MAZOWIECKIE|M|37|10
2019-09|14|WOJ. MAZOWIECKIE|M|44|4
2019-09|14|WOJ. MAZOWIECKIE|M|49|1
2019-09|14|WOJ. MAZOWIECKIE|M|65|1
2019-09|14|WOJ. MAZOWIECKIE|M|18|1055
2019-09|14|WOJ. MAZOWIECKIE|M|26|17
2019-09|14|WOJ. MAZOWIECKIE|M|46|3
2019-09|14|WOJ. MAZOWIECKIE|M|60|2
2019-09|14|WOJ. MAZOWIECKIE|M|56|2
2019-09|14|WOJ. MAZOWIECKIE|M|62|1
2019-09|14|WOJ. MAZOWIECKIE|M|32|25
2019-09|14|WOJ. MAZOWIECKIE|M|15|42
2019-09|14|WOJ. MAZOWIECKIE|M|41|11
2019-09|14|WOJ. MAZOWIECKIE|M|45|4
2019-09|14|WOJ. MAZOWIECKIE|M|53|2
2019-09|14|WOJ. MAZOWIECKIE|M|50|1
2019-09|14|WOJ. MAZOWIECKIE|M|55|1
2019-09|14|WOJ. MAZOWIECKIE|M|58|1
2019-09|14|WOJ. MAZOWIECKIE|M|24|38
2019-09|14|WOJ. MAZOWIECKIE|M|39|5
2019-09|14|WOJ. MAZOWIECKIE|M|34|18
2019-09|16|WOJ. OPOLSKIE|K|40|1
2019-09|16|WOJ. OPOLSKIE|K|22|10
2019-09|16|WOJ. OPOLSKIE|K|21|11
2019-09|16|WOJ. OPOLSKIE|K|28|5
2019-09|16|WOJ. OPOLSKIE|K|53|1
2019-09|16|WOJ. OPOLSKIE|K|27|10
2019-09|16|WOJ. OPOLSKIE|K|25|4
2019-09|16|WOJ. OPOLSKIE|K|15|1
2019-09|16|WOJ. OPOLSKIE|K|39|2
2019-09|16|WOJ. OPOLSKIE|K|36|3
2019-09|16|WOJ. OPOLSKIE|K|49|1
2019-09|16|WOJ. OPOLSKIE|K|47|1
2019-09|16|WOJ. OPOLSKIE|K|23|5
2019-09|16|WOJ. OPOLSKIE|K|26|5
2019-09|16|WOJ. OPOLSKIE|K|38|2
2019-09|16|WOJ. OPOLSKIE|K|33|1
2019-09|16|WOJ. OPOLSKIE|K|45|1
2019-09|16|WOJ. OPOLSKIE|K|29|8
2019-09|16|WOJ. OPOLSKIE|K|19|54
2019-09|16|WOJ. OPOLSKIE|K|60|2
2019-09|16|WOJ. OPOLSKIE|K|35|4
2019-09|16|WOJ. OPOLSKIE|K|32|3
2019-09|16|WOJ. OPOLSKIE|K|14|5
2019-09|16|WOJ. OPOLSKIE|K|48|1
2019-09|16|WOJ. OPOLSKIE|K|20|14
2019-09|16|WOJ. OPOLSKIE|K|42|1
2019-09|16|WOJ. OPOLSKIE|K|24|10
2019-09|16|WOJ. OPOLSKIE|K|16|3
2019-09|16|WOJ. OPOLSKIE|K|34|3
2019-09|16|WOJ. OPOLSKIE|K|43|5
2019-09|16|WOJ. OPOLSKIE|K|50|1
2019-09|16|WOJ. OPOLSKIE|K|37|3
2019-09|16|WOJ. OPOLSKIE|K|31|5
2019-09|16|WOJ. OPOLSKIE|K|54|1
2019-09|16|WOJ. OPOLSKIE|K|41|1
2019-09|16|WOJ. OPOLSKIE|K|18|191
2019-09|16|WOJ. OPOLSKIE|K|17|2
2019-09|16|WOJ. OPOLSKIE|K|30|4
2019-09|16|WOJ. OPOLSKIE|M|19|49
2019-09|16|WOJ. OPOLSKIE|M|28|8
2019-09|16|WOJ. OPOLSKIE|M|14|18
2019-09|16|WOJ. OPOLSKIE|M|22|6
2019-09|16|WOJ. OPOLSKIE|M|31|4
2019-09|16|WOJ. OPOLSKIE|M|37|1
2019-09|16|WOJ. OPOLSKIE|M|21|11
2019-09|16|WOJ. OPOLSKIE|M|35|3
2019-09|16|WOJ. OPOLSKIE|M|24|5
2019-09|16|WOJ. OPOLSKIE|M|33|1
2019-09|16|WOJ. OPOLSKIE|M|27|6
2019-09|16|WOJ. OPOLSKIE|M|52|1
2019-09|16|WOJ. OPOLSKIE|M|25|3
2019-09|16|WOJ. OPOLSKIE|M|53|1
2019-09|16|WOJ. OPOLSKIE|M|16|15
2019-09|16|WOJ. OPOLSKIE|M|29|6
2019-09|16|WOJ. OPOLSKIE|M|34|4
2019-09|16|WOJ. OPOLSKIE|M|59|1
2019-09|16|WOJ. OPOLSKIE|M|17|5
2019-09|16|WOJ. OPOLSKIE|M|36|2
2019-09|16|WOJ. OPOLSKIE|M|69|1
2019-09|16|WOJ. OPOLSKIE|M|30|4
2019-09|16|WOJ. OPOLSKIE|M|23|7
2019-09|16|WOJ. OPOLSKIE|M|41|2
2019-09|16|WOJ. OPOLSKIE|M|43|1
2019-09|16|WOJ. OPOLSKIE|M|26|7
2019-09|16|WOJ. OPOLSKIE|M|54|3
2019-09|16|WOJ. OPOLSKIE|M|38|1
2019-09|16|WOJ. OPOLSKIE|M|20|11
2019-09|16|WOJ. OPOLSKIE|M|18|185
2019-09|16|WOJ. OPOLSKIE|M|15|11
2019-09|16|WOJ. OPOLSKIE|M|40|2
2019-09|18|WOJ. PODKARPACKIE|K|40|1
